timestamp,offset,inference_time_ms
2026-01-11 15:31:44.560,35.00,131.51
2026-01-11 15:31:44.761,0.00,184.72
2026-01-11 15:31:45.002,0.00,125.75
2026-01-11 15:31:45.305,0.00,127.01
2026-01-11 15:31:45.599,0.00,147.17
2026-01-11 15:31:45.884,0.00,126.32
2026-01-11 15:31:46.163,0.00,138.59
2026-01-11 15:31:46.437,32.00,136.86
2026-01-11 15:31:46.700,54.00,128.69
2026-01-11 15:31:46.960,54.00,127.37
2026-01-11 15:31:47.272,59.00,132.71
2026-01-11 15:31:47.529,59.00,127.43
2026-01-11 15:31:47.785,59.00,123.82
2026-01-11 15:31:48.098,21.00,167.61
2026-01-11 15:31:48.368,21.00,136.76
2026-01-11 15:31:48.673,21.00,129.38
2026-01-11 15:31:48.966,18.00,136.51
2026-01-11 15:31:49.246,22.00,143.32
2026-01-11 15:31:49.511,22.00,128.13
2026-01-11 15:31:49.711,22.00,183.83
2026-01-11 15:31:50.030,28.00,136.00
2026-01-11 15:31:50.297,30.00,132.39
2026-01-11 15:31:50.567,30.00,131.68
2026-01-11 15:31:50.837,47.00,136.89
2026-01-11 15:31:51.144,47.00,125.16
2026-01-11 15:31:51.408,47.00,128.87
2026-01-11 15:31:51.610,47.00,179.47
2026-01-11 15:31:51.917,68.00,187.88
2026-01-11 15:31:52.179,62.00,130.88
2026-01-11 15:31:52.518,62.00,175.02
2026-01-11 15:31:52.814,62.00,134.18
2026-01-11 15:31:53.085,62.00,135.60
2026-01-11 15:31:53.371,66.00,131.71
2026-01-11 15:31:53.674,48.00,129.39
2026-01-11 15:31:53.967,48.00,125.39
2026-01-11 15:31:54.236,48.00,131.43
2026-01-11 15:31:54.547,48.00,176.23
2026-01-11 15:31:54.817,33.00,134.09
2026-01-11 15:31:55.074,33.00,125.03
2026-01-11 15:31:55.410,33.00,177.95
2026-01-11 15:31:55.683,33.00,137.34
2026-01-11 15:31:55.952,50.00,131.63
2026-01-11 15:31:56.215,50.00,130.42
2026-01-11 15:31:56.474,50.00,127.78
2026-01-11 15:31:56.778,52.00,148.76
2026-01-11 15:31:57.084,52.00,175.90
2026-01-11 15:31:57.344,52.00,126.17
2026-01-11 15:31:57.604,52.00,129.77
2026-01-11 15:31:57.903,52.00,138.92
2026-01-11 15:31:58.177,52.00,127.37
2026-01-11 15:31:58.524,52.00,154.57
2026-01-11 15:31:58.789,41.00,130.41
2026-01-11 15:31:59.090,41.00,172.42
2026-01-11 15:31:59.343,41.00,125.75
2026-01-11 15:31:59.649,41.00,130.30
2026-01-11 15:31:59.907,41.00,124.71
2026-01-11 15:32:00.204,41.00,145.48
2026-01-11 15:32:00.507,41.00,141.41
2026-01-11 15:32:00.768,41.00,128.21
2026-01-11 15:32:01.030,41.00,127.55
2026-01-11 15:32:01.298,57.00,134.32
2026-01-11 15:32:01.557,58.00,128.01
2026-01-11 15:32:01.866,58.00,172.36
2026-01-11 15:32:02.161,58.00,127.07
2026-01-11 15:32:02.429,58.00,133.97
2026-01-11 15:32:02.691,58.00,127.50
2026-01-11 15:32:02.997,-47.00,147.52
2026-01-11 15:32:03.284,-47.00,128.27
2026-01-11 15:32:03.555,-47.00,134.84
2026-01-11 15:32:03.864,-47.00,163.92
2026-01-11 15:32:04.065,-47.00,178.15
2026-01-11 15:32:04.364,-328.00,134.83
2026-01-11 15:32:04.662,-328.00,146.62
2026-01-11 15:32:04.968,-328.00,141.45
2026-01-11 15:32:05.169,-328.00,184.06
2026-01-11 15:32:05.424,-363.00,129.55
2026-01-11 15:32:05.691,0.00,136.25
2026-01-11 15:32:05.989,0.00,136.24
2026-01-11 15:32:06.287,0.00,137.73
2026-01-11 15:32:06.579,0.00,138.10
2026-01-11 15:32:06.922,0.00,157.69
2026-01-11 15:32:07.242,0.00,131.13
2026-01-11 15:32:07.551,0.00,134.38
2026-01-11 15:32:07.752,0.00,168.39
2026-01-11 15:32:08.057,0.00,178.96
2026-01-11 15:32:08.308,0.00,125.31
2026-01-11 15:32:08.575,0.00,133.15
2026-01-11 15:32:08.830,0.00,129.37
2026-01-11 15:32:09.094,0.00,130.67
2026-01-11 15:32:09.377,0.00,127.19
2026-01-11 15:32:09.680,0.00,152.29
2026-01-11 15:32:09.974,0.00,158.51
2026-01-11 15:32:10.273,0.00,165.18
2026-01-11 15:32:10.581,0.00,157.93
2026-01-11 15:32:10.838,0.00,127.95
2026-01-11 15:32:11.154,0.00,127.11
2026-01-11 15:32:11.413,0.00,126.09
2026-01-11 15:32:11.773,0.00,170.18
2026-01-11 15:32:12.028,0.00,123.22
2026-01-11 15:32:12.287,0.00,127.98
2026-01-11 15:32:12.541,0.00,125.49
2026-01-11 15:32:12.848,0.00,173.44
2026-01-11 15:32:13.049,0.00,130.11
2026-01-11 15:32:13.299,0.00,128.98
2026-01-11 15:32:13.562,0.00,127.92
2026-01-11 15:32:13.822,0.00,128.65
2026-01-11 15:32:14.088,0.00,131.53
2026-01-11 15:32:14.372,0.00,126.90
2026-01-11 15:32:14.651,0.00,141.21
2026-01-11 15:32:14.918,0.00,133.04
2026-01-11 15:32:15.175,0.00,127.35
2026-01-11 15:32:15.479,0.00,172.50
2026-01-11 15:32:15.809,0.00,125.83
2026-01-11 15:32:16.095,0.00,146.75
2026-01-11 15:32:16.397,0.00,163.95
2026-01-11 15:32:16.698,0.00,156.17
2026-01-11 15:32:17.004,0.00,173.40
2026-01-11 15:32:17.328,0.00,136.31
2026-01-11 15:32:17.594,0.00,134.25
2026-01-11 15:32:17.851,0.00,127.57
2026-01-11 15:32:18.169,0.00,133.57
2026-01-11 15:32:18.477,0.00,167.84
2026-01-11 15:32:18.793,0.00,131.38
2026-01-11 15:32:19.052,0.00,125.14
2026-01-11 15:32:19.317,0.00,132.68
2026-01-11 15:32:19.517,0.00,176.20
2026-01-11 15:32:19.799,0.00,172.23
2026-01-11 15:32:20.120,0.00,159.48
2026-01-11 15:32:20.435,0.00,173.47
2026-01-11 15:32:20.704,-433.00,131.40
2026-01-11 15:32:20.967,-433.00,126.13
2026-01-11 15:32:21.246,0.00,139.25
2026-01-11 15:32:21.550,0.00,136.91
2026-01-11 15:32:21.812,-371.00,129.16
2026-01-11 15:32:22.073,-371.00,130.73
2026-01-11 15:32:22.370,-371.00,126.72
2026-01-11 15:32:22.695,-369.00,165.75
2026-01-11 15:32:23.005,-371.00,142.07
2026-01-11 15:32:23.206,-371.00,181.55
2026-01-11 15:32:23.462,0.00,132.99
2026-01-11 15:32:23.721,0.00,129.48
2026-01-11 15:32:23.994,0.00,127.61
2026-01-11 15:32:24.278,0.00,146.51
2026-01-11 15:32:24.599,-313.00,134.86
2026-01-11 15:32:24.862,-313.00,129.86
2026-01-11 15:32:25.062,-313.00,181.28
2026-01-11 15:32:25.312,-292.00,134.45
2026-01-11 15:32:25.611,-292.00,162.30
2026-01-11 15:32:25.911,-292.00,150.33
2026-01-11 15:32:26.221,0.00,151.18
2026-01-11 15:32:26.483,-336.00,128.36
2026-01-11 15:32:26.741,-336.00,124.95
2026-01-11 15:32:27.046,-336.00,142.91
2026-01-11 15:32:27.306,-336.00,127.72
2026-01-11 15:32:27.617,-336.00,129.90
2026-01-11 15:32:27.926,-336.00,127.54
2026-01-11 15:32:28.189,-336.00,129.74
2026-01-11 15:32:28.390,-327.00,184.01
2026-01-11 15:32:28.688,-327.00,130.95
2026-01-11 15:32:28.947,-327.00,128.45
2026-01-11 15:32:29.210,-327.00,131.26
2026-01-11 15:32:29.411,-327.00,182.55
2026-01-11 15:32:29.669,-326.00,140.83
2026-01-11 15:32:29.976,-326.00,165.09
2026-01-11 15:32:30.238,-326.00,129.88
2026-01-11 15:32:30.550,-326.00,129.53
2026-01-11 15:32:30.816,-326.00,127.09
2026-01-11 15:32:31.159,-326.00,155.26
2026-01-11 15:32:31.360,-326.00,183.48
2026-01-11 15:32:31.602,-326.00,126.33
2026-01-11 15:32:31.822,-326.00,128.63
2026-01-11 15:32:32.085,-326.00,127.35
2026-01-11 15:32:32.347,-326.00,128.91
2026-01-11 15:32:32.608,-326.00,130.01
2026-01-11 15:32:32.864,-326.00,126.89
2026-01-11 15:32:33.087,-326.00,126.81
2026-01-11 15:32:33.357,-315.00,133.11
2026-01-11 15:32:33.667,-330.00,130.25
2026-01-11 15:32:33.976,-330.00,129.60
2026-01-11 15:32:34.245,-330.00,126.21
2026-01-11 15:32:34.590,-330.00,157.91
2026-01-11 15:32:34.906,-330.00,131.57
2026-01-11 15:32:35.184,-330.00,132.26
2026-01-11 15:32:35.486,-330.00,157.43
2026-01-11 15:32:35.790,-330.00,162.11
2026-01-11 15:32:35.991,-330.00,177.41
2026-01-11 15:32:36.289,-314.00,159.94
2026-01-11 15:32:36.547,-314.00,126.25
2026-01-11 15:32:36.804,-314.00,126.02
2026-01-11 15:32:37.105,-314.00,139.85
2026-01-11 15:32:37.324,-314.00,157.38
2026-01-11 15:32:37.613,-314.00,126.99
2026-01-11 15:32:37.884,-314.00,131.37
2026-01-11 15:32:38.085,-314.00,185.27
2026-01-11 15:32:38.337,-314.00,129.11
2026-01-11 15:32:38.613,-328.00,129.18
2026-01-11 15:32:38.898,-328.00,149.23
2026-01-11 15:32:39.160,-328.00,127.81
2026-01-11 15:32:39.362,-329.00,134.77
2026-01-11 15:32:39.613,-328.00,131.21
2026-01-11 15:32:39.968,-328.00,168.20
2026-01-11 15:32:40.285,-329.00,133.51
2026-01-11 15:32:40.600,-329.00,130.98
2026-01-11 15:32:40.801,0.00,183.71
2026-01-11 15:32:41.046,0.00,126.66
2026-01-11 15:32:41.247,0.00,182.48
2026-01-11 15:32:41.502,0.00,132.59
2026-01-11 15:32:41.804,0.00,163.02
2026-01-11 15:32:42.101,0.00,126.78
2026-01-11 15:32:42.360,0.00,126.31
2026-01-11 15:32:42.561,0.00,184.79
2026-01-11 15:32:42.829,0.00,153.17
